"transaction_id","trans_group_en","property_usage_en","procedure_name_en","instance_date","area_id","area_name_en","procedure_area","actual_worth","meter_sale_price"
"1-11-2023-15397","Sales","Commercial","Sell","23-05-2023",410,"Palm Jumeirah",622.63,25000000.0,40152.26
"1-11-2023-6961","Sales","Commercial","Sell","10-03-2023",350,"Al Thanyah Fifth",510.0,4650000.0,9117.65
"1-11-2023-30219","Sales","Commercial","Sell","21-09-2023",526,"Business Bay",175.74,2850000.0,16217.14
"1-11-2023-42910","Sales","Commercial","Sell","25-12-2023",526,"Business Bay",107.17,1730355.0,16145.89
"1-11-2023-24721","Sales","Commercial","Sell","04-08-2023",350,"Al Thanyah Fifth",110.96,698045.0,6290.97
"1-11-2023-10789","Sales","Commercial","Sell","12-04-2023",410,"Palm Jumeirah",1453.14,75500000.0,51956.45
"1-11-2023-1316","Sales","Commercial","Sell","17-01-2023",343,"Al Warsan First",39.0,328412.0,8420.83
"1-11-2023-26062","Sales","Commercial","Sell","17-08-2023",485,"Me'Aisem First",991.4,12000000.0,12104.1
"1-11-2023-12106","Sales","Commercial","Sell","26-04-2023",350,"Al Thanyah Fifth",58.71,772975.0,13165.99
"1-11-2023-41338","Sales","Commercial","Sell","13-12-2023",350,"Al Thanyah Fifth",1108.63,23000000.0,20746.33
"1-11-2023-38639","Sales","Commercial","Sell","24-11-2023",350,"Al Thanyah Fifth",1025.85,14300000.0,13939.66
"1-11-2023-27702","Sales","Commercial","Sell","01-09-2023",526,"Business Bay",78.73,889818.0,11302.15
"1-11-2023-9942","Sales","Commercial","Sell","04-04-2023",410,"Palm Jumeirah",621.79,20000000.0,32165.2
"1-11-2023-13958","Sales","Commercial","Sell","11-05-2023",410,"Palm Jumeirah",622.37,14350000.0,23057.02
"1-11-2023-12183","Sales","Commercial","Sell","26-04-2023",350,"Al Thanyah Fifth",144.66,193540.0,1337.9
